project_key,outcome_type,outcome_date,outcome_date_precision,last_known_active_date,first_known_withdrawn_date,outcome_source,outcome_confidence
P::J2153,operational,2025-09-01,day,2025-12-31,,MISO,high
P::J2154,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2155,operational,2024-05-31,day,2026-03-01,,MISO,high
P::J2156,operational,2024-05-31,day,2026-03-01,,MISO,high
P::J2157,operational,2025-05-01,day,2026-03-01,,MISO,high
P::J2158,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2159,operational,2024-08-31,day,2025-12-31,,MISO,high
P::J2160,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2161,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2162,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2163,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2164,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2165,operational,2023-11-01,day,2025-12-31,,MISO,high
P::J2166,withdrawn,2021-12-09,day,2021-12-31,2022-12-31,MISO,high
P::J2167,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2168,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2169,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2170,operational,2024-01-01,day,2025-12-31,,MISO,high
P::J2171,operational,2024-05-01,day,2025-12-31,,MISO,high
P::J2172,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2173,operational,2024-04-15,day,2025-12-31,,MISO,high
P::J2174,withdrawn,2025-01-10,day,2023-12-31,2024-12-31,Berkeley,high
P::J2175,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2176,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2177,operational,2024-10-30,day,2026-03-01,,MISO,high
P::J2178,operational,2024-10-30,day,2026-03-01,,MISO,high
P::J2179,operational,2024-10-30,day,2026-03-01,,MISO,high
P::J2180,operational,2024-10-31,day,2025-12-31,,MISO,high
P::J2181,operational,2024-10-31,day,2025-12-31,,MISO,high
P::J2182,withdrawn,2021-09-17,day,,2021-12-31,Berkeley,high
P::J2183,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2184,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2185,operational,2024-10-01,day,2026-03-01,,MISO,high
P::J2186,operational,2024-10-01,day,2026-03-01,,MISO,high
P::J2187,withdrawn,2026-04-07,day,2025-12-31,2026-03-01,MISO,high
P::J2188,withdrawn,2024-10-18,day,2023-12-31,2024-12-31,Berkeley,high
P::J2189,operational,2019-12-01,day,2026-03-01,,MISO,high
P::J2190,operational,2024-08-15,day,2025-12-31,,MISO,high
P::J2191,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2192,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2193,operational,2024-09-01,day,2026-03-01,,MISO,high
P::J2194,withdrawn,2021-11-29,day,,2021-12-31,Berkeley,high
P::J2195,operational,2024-10-07,day,2026-03-01,,MISO,high
P::J2196,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2197,operational,2024-10-07,day,2026-03-01,,MISO,high
P::J2198,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2199,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2200,withdrawn,2021-11-30,day,,2021-12-31,Berkeley,high
P::J2201,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2202,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2203,operational,2024-09-30,day,2026-03-01,,MISO,high
P::J2204,withdrawn,2021-11-30,day,,2021-12-31,Berkeley,high
P::J2205,withdrawn,2025-12-18,day,2026-03-01,,Berkeley,high
P::J2206,withdrawn,2021-11-29,day,,2021-12-31,Berkeley,high
P::J2207,withdrawn,2022-12-08,day,,2021-12-31,Berkeley,high
P::J2208,withdrawn,2026-02-12,day,2025-12-31,2026-03-01,MISO,high
P::J2209,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2210,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2211,withdrawn,2025-11-13,day,2024-12-31,2025-12-31,Berkeley,high
P::J2212,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2213,operational,2028-09-30,day,2026-03-01,,MISO,high
P::J2214,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2215,operational,2024-09-30,day,2026-03-01,,MISO,high
P::J2216,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2217,withdrawn,2023-11-10,day,2023-12-31,2024-12-31,Berkeley,high
P::J2218,withdrawn,2024-10-01,day,2023-12-31,2024-12-31,Berkeley,high
P::J2219,operational,2024-09-01,day,2026-03-01,,MISO,high
P::J2220,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2221,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2222,withdrawn,2023-11-07,day,2023-12-31,2024-12-31,Berkeley,high
P::J2223,withdrawn,2023-11-07,day,2023-12-31,2024-12-31,Berkeley,high
P::J2224,operational,2028-04-01,day,2025-12-31,,MISO,high
P::J2225,withdrawn,2021-12-08,day,2021-12-31,2022-12-31,MISO,high
P::J2226,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2227,operational,2024-10-31,day,2026-03-01,,MISO,high
P::J2228,operational,2024-10-31,day,2025-12-31,,MISO,high
P::J2229,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2230,operational,2025-04-01,day,2026-03-01,,MISO,high
P::J2231,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2232,operational,2024-10-30,day,2026-03-01,,MISO,high
P::J2233,operational,2024-08-01,day,2026-03-01,,MISO,high
P::J2234,withdrawn,2021-12-08,day,2021-12-31,2022-12-31,MISO,high
P::J2235,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2236,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2237,operational,2024-11-30,day,2025-12-31,,MISO,high
P::J2238,operational,2024-02-15,day,2026-03-01,,MISO,high
P::J2239,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2240,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2241,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2242,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2243,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2244,withdrawn,2025-03-07,day,2023-12-31,2026-03-01,MISO,high
P::J2245,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2246,withdrawn,2021-12-08,day,2021-12-31,2022-12-31,MISO,high
P::J2247,operational,2024-09-01,day,2026-03-01,,MISO,high
P::J2248,withdrawn,2025-03-07,day,2023-12-31,2026-03-01,MISO,high
P::J2249,operational,2024-10-31,day,2025-12-31,,MISO,high
P::J2250,operational,2024-04-01,day,2026-03-01,,MISO,high
P::J2251,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2252,withdrawn,2026-03-16,day,2025-12-31,2026-03-01,MISO,high
P::J2253,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2254,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2255,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2256,withdrawn,2021-09-17,day,,2021-12-31,Berkeley,high
P::J2257,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2258,operational,2024-05-31,day,2026-03-01,,MISO,high
P::J2259,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2260,operational,2023-07-31,day,2026-03-01,,MISO,high
P::J2261,operational,2029-07-20,day,2025-12-31,,MISO,high
P::J2262,operational,2029-07-20,day,2025-12-31,,MISO,high
P::J2263,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2264,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2265,operational,2024-02-15,day,2026-03-01,,MISO,high
P::J2266,operational,2025-03-31,day,2026-03-01,,MISO,high
P::J2267,operational,2025-03-31,day,2026-03-01,,MISO,high
P::J2268,operational,2024-10-30,day,2026-03-01,,MISO,high
P::J2269,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2270,operational,2024-10-30,day,2026-03-01,,MISO,high
P::J2271,withdrawn,2024-10-01,day,2023-12-31,2024-12-31,Berkeley,high
P::J2272,operational,2024-09-01,day,2026-03-01,,MISO,high
P::J2273,operational,2024-03-31,day,2026-03-01,,MISO,high
P::J2274,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2275,operational,2025-10-31,day,2026-03-01,,MISO,high
P::J2276,operational,2022-01-01,day,2026-03-01,,MISO,high
P::J2277,withdrawn,2025-10-08,day,2023-12-31,2026-03-01,MISO,high
P::J2278,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2279,withdrawn,2025-03-03,day,2024-12-31,2025-12-31,Berkeley,high
P::J2280,operational,2023-06-01,day,2025-12-31,,MISO,high
P::J2281,withdrawn,2021-11-29,day,,2021-12-31,Berkeley,high
P::J2282,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2283,operational,2020-10-01,day,2026-03-01,,MISO,high
P::J2284,withdrawn,2021-08-11,day,2023-12-31,2024-12-31,Berkeley,high
P::J2285,withdrawn,2021-09-10,day,,2021-12-31,Berkeley,high
P::J2286,withdrawn,2021-09-10,day,,2021-12-31,Berkeley,high
P::J2287,operational,2024-12-01,day,2025-12-31,,MISO,high
P::J2288,operational,2025-06-01,day,2026-03-01,,MISO,high
P::J2289,withdrawn,2026-02-17,day,2025-12-31,2026-03-01,MISO,high
P::J2290,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2291,withdrawn,2021-12-07,day,,2021-12-31,Berkeley,high
P::J2292,operational,2024-09-01,day,2025-12-31,,MISO,high
P::J2293,withdrawn,2024-10-01,day,2023-12-31,2024-12-31,Berkeley,high
P::J2294,operational,2024-05-01,day,2025-12-31,,MISO,high
P::J2295,withdrawn,2021-11-29,day,,2021-12-31,Berkeley,high
P::J2296,operational,2025-04-01,day,2026-03-01,,MISO,high
P::J2297,withdrawn,2026-03-10,day,2025-12-31,2026-03-01,MISO,high
P::J2298,operational,2025-04-01,day,2025-12-31,,MISO,high
P::J2299,withdrawn,2021-11-29,day,,2021-12-31,Berkeley,high
P::J2300,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2301,operational,2025-11-30,day,2026-03-01,,MISO,high
P::J2302,operational,2024-08-01,day,2025-12-31,,MISO,high
P::J2303,withdrawn,2021-11-29,day,,2021-12-31,Berkeley,high
P::J2304,operational,2024-04-15,day,2026-03-01,,MISO,high
P::J2305,withdrawn,2021-12-08,day,2021-12-31,2022-12-31,MISO,high
P::J2306,withdrawn,2021-09-16,day,,2021-12-31,Berkeley,high
P::J2307,operational,2025-10-01,day,2026-03-01,,MISO,high
P::J2308,withdrawn,2025-12-18,day,2024-12-31,2025-12-31,Berkeley,high
P::J2309,operational,2024-10-30,day,2026-03-01,,MISO,high
P::J2310,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2311,operational,2024-02-09,day,2026-03-01,,MISO,high
P::J2312,operational,2024-02-09,day,2026-03-01,,MISO,high
P::J2313,withdrawn,2025-03-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2314,operational,2023-12-31,day,2025-12-31,,MISO,high
P::J2315,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2316,operational,2023-09-15,day,2026-03-01,,MISO,high
P::J2317,operational,2024-10-31,day,2025-12-31,,MISO,high
P::J2318,withdrawn,2024-10-08,day,2023-12-31,2024-12-31,Berkeley,high
P::J2319,withdrawn,2021-12-22,day,,2021-12-31,Berkeley,high
P::J2320,withdrawn,2023-10-25,day,2023-12-31,2024-12-31,Berkeley,high
P::J2321,withdrawn,2023-03-25,day,2022-12-31,2023-12-31,Berkeley,high
P::J2322,operational,2025-07-02,day,2026-03-01,,MISO,high
P::J2323,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2324,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2325,withdrawn,2023-03-25,day,2022-12-31,2023-12-31,Berkeley,high
P::J2326,operational,2025-10-28,day,2026-03-01,,MISO,high
P::J2327,withdrawn,2025-10-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2328,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2329,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2330,operational,2026-10-31,day,2026-03-01,,MISO,high
P::J2331,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2332,operational,2027-09-01,day,2026-03-01,,MISO,high
P::J2333,withdrawn,2025-10-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2334,operational,2027-09-01,day,2026-03-01,,MISO,high
P::J2335,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2336,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2337,withdrawn,2025-07-28,day,2024-12-31,2025-12-31,Berkeley,high
P::J2338,withdrawn,2025-10-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2339,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2340,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2341,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2342,operational,2027-05-15,day,2026-03-01,,MISO,high
P::J2343,operational,2026-05-01,day,2026-03-01,,MISO,high
P::J2344,withdrawn,2025-10-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2345,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2346,operational,2027-09-01,day,2026-03-01,,MISO,high
P::J2347,withdrawn,2025-08-01,day,2024-12-31,2025-12-31,Berkeley,high
P::J2348,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2349,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2350,operational,2025-09-15,day,2026-03-01,,MISO,high
P::J2351,operational,2026-08-01,day,2026-03-01,,MISO,high
P::J2352,withdrawn,2025-10-07,day,2024-12-31,2025-12-31,Berkeley,high
P::J2353,operational,2026-05-01,day,2026-03-01,,MISO,high
P::J2354,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2355,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2356,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2357,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2358,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2359,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2360,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2361,withdrawn,2023-03-22,day,2022-12-31,2023-12-31,Berkeley,high
P::J2362,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2363,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2364,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2365,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2366,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2367,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2368,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2369,operational,2030-10-01,day,2026-03-01,,MISO,high
P::J2370,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2371,operational,2026-10-31,day,2026-03-01,,MISO,high
P::J2372,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2373,withdrawn,2023-01-25,day,2022-12-31,2023-12-31,Berkeley,high
P::J2374,operational,2025-06-30,day,2026-03-01,,MISO,high
P::J2375,operational,2027-05-07,day,2026-03-01,,MISO,high
P::J2376,operational,2024-12-01,day,2026-03-01,,MISO,high
P::J2377,operational,2028-04-01,day,2026-03-01,,MISO,high
P::J2378,operational,2026-05-01,day,2026-03-01,,MISO,high
P::J2379,operational,2026-11-01,day,2026-03-01,,MISO,high
P::J2380,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2381,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2382,operational,2026-04-24,day,2026-03-01,,MISO,high
P::J2383,operational,2027-05-07,day,2026-03-01,,MISO,high
P::J2384,operational,2024-12-01,day,2026-03-01,,MISO,high
P::J2385,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2386,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2387,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2388,operational,2028-09-30,day,2026-03-01,,MISO,high
P::J2389,operational,2028-09-30,day,2026-03-01,,MISO,high
P::J2390,operational,2028-09-30,day,2026-03-01,,MISO,high
P::J2391,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2392,operational,2026-10-31,day,2026-03-01,,MISO,high
P::J2393,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2394,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2395,operational,2025-05-31,day,2026-03-01,,MISO,high
P::J2396,operational,2025-05-31,day,2026-03-01,,MISO,high
P::J2397,operational,2025-05-31,day,2026-03-01,,MISO,high
P::J2398,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2399,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2400,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2401,operational,2025-05-31,day,2026-03-01,,MISO,high
P::J2402,operational,2025-05-31,day,2026-03-01,,MISO,high
P::J2403,operational,2025-05-31,day,2026-03-01,,MISO,high
P::J2404,operational,2025-11-01,day,2026-03-01,,MISO,high
P::J2405,withdrawn,2025-07-14,day,2024-12-31,2025-12-31,Berkeley,high
P::J2406,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2407,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2408,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2409,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2410,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2411,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2412,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2413,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2414,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2415,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2416,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2417,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2418,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2419,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2420,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2421,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2422,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2423,operational,2027-10-01,day,2026-03-01,,MISO,high
P::J2424,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2425,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2426,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2427,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2428,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2429,operational,2027-10-01,day,2026-03-01,,MISO,high
P::J2430,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2431,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2432,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2433,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2434,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2435,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2436,operational,2030-10-01,day,2026-03-01,,MISO,high
P::J2437,operational,2027-09-01,day,2026-03-01,,MISO,high
P::J2438,withdrawn,2023-03-24,day,,2023-12-31,Berkeley,high
P::J2439,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2440,operational,2027-07-31,day,2026-03-01,,MISO,high
P::J2441,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2442,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2443,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2444,operational,2026-08-01,day,2026-03-01,,MISO,high
P::J2445,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2446,operational,2027-09-01,day,2026-03-01,,MISO,high
P::J2447,operational,2027-09-01,day,2026-03-01,,MISO,high
P::J2448,withdrawn,2025-07-30,day,2024-12-31,2025-12-31,Berkeley,high
P::J2449,withdrawn,2025-07-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J2450,operational,2026-10-31,day,2026-03-01,,MISO,high
P::J2451,withdrawn,2025-07-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J2452,withdrawn,2025-07-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J2453,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2454,operational,2025-11-12,day,2026-03-01,,MISO,high
P::J2455,operational,2026-09-15,day,2026-03-01,,MISO,high
P::J2456,operational,2027-03-01,day,2025-12-31,,MISO,high
P::J2457,operational,2025-11-01,day,2026-03-01,,MISO,high
P::J2458,withdrawn,2025-07-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J2459,withdrawn,2025-07-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J2460,withdrawn,2025-07-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J2461,withdrawn,2022-11-30,day,,2022-12-31,Berkeley,high
P::J2462,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2463,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2464,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2465,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2466,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2467,withdrawn,2025-07-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J2468,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
P::J2469,operational,2027-10-01,day,2026-03-01,,MISO,high
P::J2470,withdrawn,2025-07-31,day,2024-12-31,2025-12-31,Berkeley,high
P::J2471,withdrawn,2025-08-01,day,2024-12-31,2025-12-31,Berkeley,high
P::J2472,operational,2027-05-07,day,2026-03-01,,MISO,high
P::J2473,operational,2027-09-30,day,2026-03-01,,MISO,high
P::J2474,operational,2028-09-30,day,2026-03-01,,MISO,high
P::J2475,operational,2027-09-30,day,2026-03-01,,MISO,high
P::J2476,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2477,operational,2026-10-31,day,2026-03-01,,MISO,high
P::J2478,operational,2026-10-31,day,2026-03-01,,MISO,high
P::J2479,withdrawn,2023-03-25,day,2022-12-31,2023-12-31,Berkeley,high
P::J2480,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2481,withdrawn,2025-10-27,day,2024-12-31,2025-12-31,Berkeley,high
P::J2482,operational,2026-10-31,day,2026-03-01,,MISO,high
P::J2483,withdrawn,2023-03-21,day,2022-12-31,2023-12-31,Berkeley,high
P::J2484,operational,2025-11-01,day,2025-12-31,,MISO,high
P::J2485,operational,2025-11-01,day,2026-03-01,,MISO,high
P::J2486,operational,2025-11-01,day,2026-03-01,,MISO,high
P::J2487,withdrawn,2023-03-24,day,2022-12-31,2023-12-31,Berkeley,high
